recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,written_during_early_access,comment_count,steam_purchase,received_for_free
222918453,english,"BG3 converted me to CRPGs so I wanted to go back and try DOS2. I really enjoyed it and will definitely play again to try out different story/companion outcomes which I think speaks well of it as a game nearly a decade old.  As I expected the companion characters and story choices are engaging, complex and sometimes tricky to navigate, just as i hoped for.  I found I didn't connect on an emotional level quite as much - I suspect that's down to the lack of cinematics/animated cutscenes.  That's not a criticism of this game - it's just a reflection of the age & budget - but it's something to be aware of if you're thinking of picking it up in 2026, it's not going to look/feel like BG3.  But i still loved the art style and the writing and I can't wait to see what Larian will be able to create for Divinity.

I found the different skills/combat system to have both pros & cons compared to BG3s adaptation of 5E.  The freedom of a classless system is really fun and I found that I preferred an AP/cooldown system, rather than having spell slots and Actions/Bonus Actions - it made me think differently about how I built my party and approached combat.  I'm in the minority that likes the Physical/Magical Armour system, I think it adds something to have to plan around that.  
What I was less keen on was the buying skillbooks and the memory points system.  Having to traipse around vendors trying to find the skillbook I'd decided I wanted felt like a chore and the memory point system felt a bit too restrictive.  I felt like if the selling point is flexibility it should be easier to just try things out - not a complete free-for-all but a bit less restriction on where you can pick up skills and how many you can have equipped.  I also wasn't a huge fan of the way initiative works (although I'm still not sure I properly understand how initiative works).  The combat in this game is not easy, even on Balanced, and it can get pretty demoralising to sit there while a dozen enemies set your whole party (and most of the surrounding scenery) on fire, killing 3 of them, meaning the 4th spends their turn resurrecting people/trying to not be on fire.  I'd prefer having more scope to use character builds/abilities/equipment to manipulate turn order or action economy so I could make that happen less.

Overall though I really loved the game and I'm looking forward to getting better at it :)",1775789776,1775789776,True,0,0,0.5,False,0,True,False
222891421,english,"So much fun and frustration while playing this game, good game to kill time",1775757273,1775757273,True,0,0,0.5,False,0,True,False
222847728,english,"Excellent game, great story and mentally demanding!",1775698728,1775698728,True,0,0,0.5,False,0,True,False
222836646,english,"This has been a very enjoyable game  im not  going to lie i struggled through it and im sure i missed alot of things but it is definetly replayable
",1775683722,1775683722,True,0,0,0.5,False,0,True,False
222835295,english,"I'm just barely out of Fort Joy (I like to really comb over everything carefully lol), but this game has already proven that it's exceptional. If you enjoyed BG3, you'll definitely enjoy this.

At first, I wasn't certain how I'd feel about the art style (of the characters in particular) and the lack of cutscenes (particularly since I'm so used to BG3); any doubts I had were, in hindsight, for nothing lol. Despite still being early in the game, the characters themselves are just as engaging and interesting as I had hoped. That, and the gameplay itself is awesome. Turn-based combat is what I tend to favour, so that's an easy win imo. The freedom (as in, the ability to get creative with how a player handles quests, NPCs, enemies, etc.) this game offers is something I truly adore/appreciate. I'm already considering what I can do differently in the next playthrough, how I can mess with things, and curious to experience the different kinds of results/outcomes it'll yield. And lastly, the music is wonderful, though I feel that almost goes without saying (yet I'm gonna say it anyway, apparently lol). Borislav Slavov is an incredible composer. Literal god tier lol.

In short, this is an excellent game. I would highly recommend it.",1775682197,1775682197,True,0,0,0.5,False,0,True,False
222787793,english,"Solid Fantasy RPG game. Great story, character builds and NPCS.",1775624658,1775624658,True,0,0,0.5,False,0,True,False
222786836,english,"A classic RPG.  If you're thinking about it, buy it.  You may not finish the main plot, but you'll still get a ton of fun playtime out of it (the game is massive).",1775622875,1775622875,True,0,0,0.5,False,0,True,False
222763530,english,"A great game, it's kinda slow in the beginning but by the end of it you'll realize that there's just too much going on, get used to fight under ground effects, its very normal here
Well, it has a big L being forced to fight against the characters i put so much effort into making, having then die and it be just like that, it's even worse considering my MC was an archer and one of my characters was a very scary tanker with lots of health, armor and 70% of dmg return in retribution, 3k of dmg on his shield throw plus everything else, i had to cheat so i could kill my own tanker, he was that strong, yet i still lost once
I didn't really care at all about the lore at the end of the game, the choices you get are kinda bland cuz you barely get to see anything relevant, they probably wanted to leave it all open for another game i guess

Final Rating: 8/10, an awesome journey with its weak point, but an awesome game still",1775591970,1775591970,True,0,0,0.5,False,0,True,False
222695393,english,"From start to finish this game let's you interact with the world in whatever manner you see fit , well for the most part.

Combat encounters can be tackled in so many ways, and once you start to get a feel for it, some very creative things are possible.

The world and characters are fun and intresting, even the animals have alot to share .

if you like crpgs and havent gotten around to it yet, give this game a shot, i promise its worth your time",1775507629,1775507629,True,0,0,0.5,False,0,True,False
222692448,english,"Bottom line is I think it's a good game, but not a great game.  I played it for more hours than I would like to admit, and I wouldn't do that for just any game, but ultimately I got tired of it at the beginning of the 4th act.  Basically it just isn't satisfying enough to keep going. 6/10.  By comparison, I found BG3 to be much more satisfying.",1775504817,1775504817,True,0,0,0.5,False,0,True,False
